0.98235744	0.98699313	0.98550779	0.98427528	0.98065197	0.9756279	0.97240984	0.96808183	0.96211505	0.95387203	0.94344115	0.92882174	0.91242659	0.89415461	0.87173408	0.84473342	0.8117649	0.77158725	0.72405797	0.66947824	0.60742992	0.53513843	0.45305839	0.36186004	0.26352206	0.1580611	0.051020715	-0.054135062	-0.15677403	-0.25580066	-0.34886801	-0.43577656	-0.51661497	-0.59069955	-0.65799099	-0.71772462	-0.76910812	-0.81064188	-0.84342915	-0.86932749	-0.88902551	-0.90574759	-0.91941822	-0.93108726	-0.94103116	-0.95037687	-0.95839858	-0.96575171	-0.97352952	-0.98009789
0.98010224	0.98497313	0.98378998	0.98226196	0.97885954	0.97440892	0.97123748	0.96725726	0.96140856	0.95338523	0.9430477	0.92839557	0.91221333	0.89456218	0.87257117	0.84526336	0.81276846	0.77319151	0.72554177	0.6710279	0.60913235	0.53683341	0.45485446	0.36385626	0.26587147	0.16064087	0.053795833	-0.051554862	-0.15385722	-0.25260797	-0.34563062	-0.43239382	-0.51314449	-0.58737999	-0.65468407	-0.71449047	-0.76544827	-0.80737853	-0.8402521	-0.86587548	-0.88598317	-0.90227717	-0.91579598	-0.92717689	-0.93781215	-0.94685024	-0.95499104	-0.9623183	-0.97001046	-0.9765408
0.9783296	0.98301494	0.98228866	0.98108637	0.97757578	0.9730857	0.96972227	0.96605456	0.96054512	0.95249891	0.94249761	0.92833138	0.91267717	0.89466697	0.87282783	0.84621698	0.81403387	0.77436072	0.72676969	0.67295754	0.61076695	0.53899878	0.45722553	0.36653259	0.26863435	0.16368392	0.056940295	-0.048088335	-0.1504574	-0.24879171	-0.34179756	-0.42863405	-0.50944704	-0.58348912	-0.65064776	-0.7103222	-0.76155621	-0.80324942	-0.83593762	-0.86158663	-0.88189816	-0.89837509	-0.91162747	-0.92287248	-0.93331605	-0.94280189	-0.95128661	-0.95846772	-0.96590114	-0.97230774
0.97689259	0.98162234	0.98109889	0.97997218	0.97661275	0.97196686	0.96886557	0.96537071	0.95974874	0.95223391	0.94231933	0.92843491	0.91262794	0.89524984	0.87355745	0.84674764	0.81471908	0.77523232	0.72833896	0.67405319	0.61277241	0.54064524	0.45942715	0.36892286	0.27096623	0.16652997	0.059852481	-0.045222387	-0.14728783	-0.24558324	-0.33845377	-0.42517638	-0.50583321	-0.57972157	-0.64699924	-0.70669115	-0.75799263	-0.7991277	-0.83204776	-0.85768467	-0.87787932	-0.89421082	-0.9078421	-0.91924912	-0.92979097	-0.93869948	-0.94704378	-0.95448977	-0.96206254	-0.9686228
0.97584391	0.98087204	0.97996807	0.97898042	0.97563362	0.97112596	0.96839672	0.9650631	0.95933753	0.95170695	0.94218868	0.92833465	0.91320783	0.89572316	0.8744607	0.84777534	0.81587136	0.77631098	0.72965288	0.67561895	0.61439288	0.54276097	0.46153831	0.37125817	0.27341241	0.16877499	0.062688455	-0.041946109	-0.14403939	-0.24232103	-0.33483022	-0.42134178	-0.50228041	-0.57590324	-0.64308023	-0.70292252	-0.75399864	-0.79522467	-0.82818258	-0.85377753	-0.8739503	-0.89033252	-0.90399855	-0.91525835	-0.92590821	-0.93483144	-0.94328779	-0.95044535	-0.95803517	-0.96464038
0.97493547	0.98013455	0.97967434	0.97821856	0.97515839	0.9706502	0.96813327	0.96467453	0.95927286	0.95183718	0.94253081	0.92886394	0.9133848	0.89626324	0.87505621	0.84861374	0.81686777	0.77783597	0.73116213	0.67758274	0.61645579	0.54495215	0.46427843	0.3737286	0.27628696	0.17198446	0.065782622	-0.038764887	-0.14053269	-0.23855048	-0.33100465	-0.41720098	-0.49796522	-0.57135564	-0.63894719	-0.69850779	-0.74942154	-0.79091877	-0.82375282	-0.84925377	-0.86933678	-0.8860389	-0.89981502	-0.91070509	-0.92123544	-0.93033594	-0.93860108	-0.94632655	-0.95373863	-0.96030957
0.97477597	0.9796629	0.97911471	0.97789836	0.97465235	0.970442	0.96780837	0.96452183	0.95946318	0.95206028	0.94277042	0.92931402	0.91421813	0.89739662	0.87619025	0.85031503	0.8184759	0.77958918	0.73285162	0.67986709	0.61852103	0.54755479	0.46681339	0.37679905	0.27932277	0.17539546	0.069493249	-0.034522809	-0.13647512	-0.2339395	-0.32628396	-0.41255915	-0.49323046	-0.56659877	-0.63372642	-0.69334108	-0.74410206	-0.7857722	-0.81855464	-0.84442997	-0.86438775	-0.88084406	-0.89425987	-0.90567023	-0.9162026	-0.92519933	-0.93380427	-0.94124472	-0.94860655	-0.95547825
0.97454292	0.97945833	0.97915035	0.9779948	0.97445202	0.9702037	0.96818739	0.96484703	0.95985073	0.95247251	0.94360793	0.93025869	0.91539079	0.89836693	0.87779766	0.85191768	0.82049066	0.78170651	0.73538774	0.68235046	0.62138337	0.55071312	0.470146	0.38036367	0.28323394	0.1796443	0.074249111	-0.029749805	-0.13126728	-0.22894828	-0.32094231	-0.40689868	-0.4874548	-0.56066984	-0.62801325	-0.68726957	-0.73831892	-0.77983308	-0.81265432	-0.83827925	-0.85836107	-0.87451887	-0.88817507	-0.89938521	-0.90987659	-0.91926485	-0.92753315	-0.93503886	-0.94252384	-0.94915998
0.97413212	0.97932065	0.97903562	0.97770047	0.97447425	0.97035158	0.96810818	0.9653936	0.9603526	0.95379615	0.94445294	0.9317739	0.91696244	0.90028054	0.87973297	0.85388386	0.82305479	0.78427219	0.73848563	0.68552029	0.6251263	0.55422682	0.47413498	0.38495994	0.28821021	0.18463853	0.079581499	-0.023980293	-0.12538715	-0.22246554	-0.3141543	-0.40007269	-0.48010811	-0.55368346	-0.62036151	-0.68025762	-0.7306205	-0.77246422	-0.80536258	-0.83063817	-0.85110056	-0.86726326	-0.88058603	-0.89213926	-0.90210122	-0.91170377	-0.92039198	-0.92776507	-0.93512666	-0.9417091
0.9743247	0.97913152	0.97917014	0.97786945	0.97472298	0.97089338	0.9688552	0.96552408	0.96107811	0.95467901	0.9460513	0.93333203	0.91890711	0.90264267	0.88219452	0.85680634	0.82566673	0.78753102	0.74165308	0.68944877	0.62950277	0.5589847	0.47917187	0.39028215	0.29408523	0.19095773	0.086211659	-0.017111937	-0.11809455	-0.21496098	-0.30603167	-0.39170384	-0.47170645	-0.54540765	-0.61216354	-0.67144549	-0.72206461	-0.76330817	-0.79651749	-0.82173324	-0.84215808	-0.85830742	-0.87171501	-0.88291794	-0.89345866	-0.90299898	-0.9112646	-0.9185887	-0.9260813	-0.93256557
0.97458982	0.97957581	0.97949284	0.97808665	0.97484332	0.9709565	0.96889675	0.96632957	0.96176869	0.9555971	0.94755596	0.93530416	0.92180926	0.90549451	0.88546842	0.86043119	0.82990623	0.79206365	0.74644762	0.69437319	0.6346516	0.56482106	0.48555538	0.39682409	0.30123994	0.1986122	0.094553329	-0.0083033517	-0.10857297	-0.20531249	-0.29612607	-0.38177145	-0.46150911	-0.53455877	-0.60131603	-0.66066992	-0.71103472	-0.75267446	-0.78581905	-0.81112581	-0.83129436	-0.84743142	-0.86095685	-0.87230051	-0.88270813	-0.89212787	-0.90064198	-0.90794212	-0.91540754	-0.92168558
0.97496104	0.98003113	0.97967988	0.97858351	0.97556788	0.97161961	0.96961617	0.96689421	0.962708	0.95664144	0.94894487	0.93776906	0.92469144	0.90905499	0.88963783	0.86482072	0.8345232	0.797382	0.75217235	0.70037115	0.64120001	0.57186449	0.4929592	0.40498105	0.30989516	0.20793641	0.10470834	0.0021974787	-0.097636029	-0.19394013	-0.28433353	-0.3695046	-0.44933364	-0.52201128	-0.58825231	-0.6475004	-0.69789058	-0.73943138	-0.77261281	-0.79817504	-0.81806284	-0.83444345	-0.8479501	-0.85914594	-0.86973172	-0.87893564	-0.88689619	-0.89470762	-0.90211535	-0.90857404
0.97538573	0.98051441	0.98032349	0.97909588	0.97609848	0.97219121	0.97046608	0.96758419	0.96360558	0.95762658	0.95042282	0.93975812	0.92804992	0.91356236	0.89452797	0.87012982	0.84056097	0.80382025	0.75917697	0.70826286	0.64928305	0.58068109	0.50266606	0.41505042	0.32053742	0.21928546	0.11653735	0.014925934	-0.084166266	-0.17990705	-0.27026322	-0.35500142	-0.43399385	-0.50682783	-0.57322174	-0.6321435	-0.68222797	-0.7237587	-0.75654805	-0.78198969	-0.80210215	-0.81882095	-0.83204293	-0.84351772	-0.85370433	-0.86294258	-0.87108642	-0.8787666	-0.88608068	-0.89265096
0.97625464	0.98103374	0.98077291	0.97990847	0.97674793	0.97292244	0.97125852	0.96886402	0.96468258	0.95916682	0.9518351	0.94161791	0.93082803	0.91757613	0.90057123	0.87678003	0.84793609	0.81156844	0.76776999	0.7171545	0.65925032	0.59122169	0.51365864	0.42720881	0.33337298	0.23319159	0.13132849	0.030436127	-0.068246543	-0.16310604	-0.25280496	-0.3373839	-0.4158743	-0.48806641	-0.55438703	-0.61331189	-0.66320306	-0.70473051	-0.73749417	-0.7630052	-0.78293741	-0.79924172	-0.81290317	-0.82446873	-0.83470643	-0.84383523	-0.85190898	-0.85950392	-0.86709106	-0.87327296
0.97671074	0.98157269	0.98131841	0.98055643	0.97738403	0.97384739	0.97219169	0.96975142	0.96592242	0.96035749	0.95363837	0.94345087	0.93315899	0.9215132	0.90646297	0.88442785	0.85673982	0.82112533	0.77795714	0.72820514	0.67113209	0.60432369	0.5278579	0.44237486	0.34955662	0.25002658	0.14871445	0.048923306	-0.048659977	-0.14285132	-0.23156907	-0.31560969	-0.39384738	-0.46587062	-0.53156936	-0.59074116	-0.64074314	-0.6819014	-0.7145943	-0.73965561	-0.75980914	-0.77642488	-0.78995746	-0.80122715	-0.81146872	-0.82088989	-0.8290987	-0.83679825	-0.84401262	-0.85041678
0.97725201	0.9821111	0.98211974	0.98117858	0.97805369	0.97479415	0.97321618	0.97105783	0.96704119	0.96174479	0.95505846	0.94562966	0.93536431	0.92439681	0.91087353	0.89250153	0.866768	0.83244991	0.79053575	0.74190205	0.68578768	0.61974877	0.54470557	0.46003431	0.36890459	0.27044511	0.17043893	0.071359888	-0.025154853	-0.1184907	-0.20669888	-0.28973824	-0.36696944	-0.43910369	-0.50512248	-0.56340218	-0.61333627	-0.65459949	-0.68679994	-0.71223712	-0.7327823	-0.74909276	-0.76215231	-0.77375185	-0.78392082	-0.79338294	-0.80126637	-0.809443	-0.81632733	-0.82288522
